Date,Latitude,Longitude,station_name,Wind-Speed (U),Wind-Speed (V),Dewpoint Temp,Soil Temp,Total Percipitation,Vegitation (High),Vegitation (Low),Temp,Relative Humidity,PM10,PM2.5,NO2,O3,code,id
2020-05-01 00:00:00,38.05,23.85,Athens CAMS station 18,1.6855858521379714,-0.6848149474117717,9.656452859544844,17.527990144620457,4.905750814446566e-05,1.6332670871105923,1.3420133733672257,13.42360901849895,78.05743989308023,14.53826,11.451291,15.687598,66.30903,ACAMS18,63
2020-05-01 00:00:00,38.05,23.95,Athens CAMS station 19,1.6661574202508191,-0.6472735279835193,9.679052771648776,17.641805223864953,4.996014716049614e-05,1.6974472103353648,1.3530978025608469,13.618913844535394,77.17188923935814,15.043911,11.628475,19.182842,65.15461,ACAMS19,64
2020-05-01 00:00:00,37.85,23.55,Athens CAMS station 7,2.027265193768021,-1.0411062807197795,10.61662658414965,18.219184880122235,3.61285098551845e-05,1.8458579872426333,1.361748453722564,14.11590276225592,79.58460473437259,9.734609,6.714383,7.962002,87.951645,ACAMS07,52
2020-05-01 00:00:00,37.95,23.55,Athens CAMS station 2,2.0989281300424567,-1.1631649124003764,11.110578614477571,18.55456666071945,3.579876096229007e-05,1.997730109307832,1.1421398175668125,14.39468479121176,80.74314069233029,10.405304,7.632891,16.028473,72.53368,ACAMS02,47
2020-05-01 00:00:00,37.95,23.65,Athens CAMS station 3,1.9374819681527573,-0.9696438774564036,10.64291174722898,18.09142237862266,3.958966426074735e-05,1.6235174359152955,1.2715854253733792,13.86647558594541,81.02369731740592,12.419053,9.493142,37.493927,51.66409,ACAMS03,48
2020-05-01 00:00:00,37.95,23.75,Athens CAMS station 4,1.948322478831138,-0.962296241939576,10.35253936137414,18.007100393593323,3.9205363515451805e-05,1.537072198028376,1.2064819730651253,14.038789232484309,78.63226604706765,13.458151,10.469307,33.93994,49.68284,ACAMS04,49
2020-05-01 00:00:00,38.15,23.75,Athens CAMS station 12,1.633295273377511,-0.5443380331330164,9.316510211054377,16.939177154138832,4.453895959785892e-05,1.58580241321191,2.100738709632432,12.465264973300174,81.20622703879178,9.124849,6.835481,4.331505,76.19464,ACAMS12,57
2020-05-01 00:00:00,37.95,23.85,Athens CAMS station 5,1.941411636087956,-0.9351872247346072,10.065954306470692,17.99660539876043,3.920656488351727e-05,1.7209936839522897,1.4507044203614845,14.314880442014296,75.76533741029446,13.077741,9.854264,24.02313,53.66782,ACAMS05,50
2020-05-01 00:00:00,37.988,23.728,ARISTOTELOUS,1.945101168543204,-1.0133542054397258,10.75084416215892,18.33625139671276,4.1360343558426815e-05,0.9468505793910696,0.9610391710024226,13.880883669528348,81.50881054730331,229.0,131.0,71.0,49.68284,GR0003A,10
2020-05-01 00:00:00,38.144,23.758,THRAKOMAKEDONES,1.6325063688714183,-0.556622013970339,9.304059706276773,16.961469688072313,4.570172386229639e-05,1.5899814873717155,2.02451497800286,12.477926628994132,81.07070980311084,8.0,15.0,13.0,53.0,GR0037A,18
2020-05-01 00:00:00,37.995,23.819,PARASKEVI,1.8123649623550928,-0.8610824441846608,9.98991976316956,17.790819660047994,4.470119586372132e-05,1.4860193949996372,0.8196215740177293,14.15707421822135,76.04926202139688,12.0,13.0,9.0,77.0,GR0039A,20
2020-05-01 00:00:00,38.05,23.75,Athens CAMS station 17,1.753466325363338,-0.775230853728556,9.910144740765158,17.54663554340741,4.536218690965981e-05,1.4674827466492548,1.4588145076717374,13.16758244663215,80.75628805578253,12.985242,10.683514,12.66627,70.82164,ACAMS17,62
2020-05-01 00:00:00,37.95,23.95,Athens CAMS station 6,1.8785501667178648,-0.8540508732580816,9.891896874691954,17.973912994366206,4.061332855976541e-05,1.741047277014047,1.772075838315777,14.221179964361289,75.35601489280117,12.85544,9.460368,26.024609,49.984222,ACAMS06,51
2020-05-01 00:00:00,38.051,23.538,ELEFSINA,1.94946824816341,-0.9642582082948488,10.903888689862946,18.04551380941202,3.703662492193914e-05,1.918776075388201,1.5749613177269777,13.93828918607697,81.989262633992,10.032639,19.0,34.0,69.88988,GR0038A,19
2020-05-01 00:00:00,37.932,23.713,SMYRNI,1.906064915544108,-0.8994164856497234,10.325644292483291,17.910115358534274,3.926826496674937e-05,1.5853020563842903,1.3971745304810357,13.801414608090024,79.69354778974132,89.0,10.469307,65.0,49.68284,GR0031A,15
2020-05-01 00:00:00,38.031,23.787,MAROUSI,1.7798474164003657,-0.8123527621275974,9.910888801804704,17.663020674478783,4.539500048392258e-05,1.4942569996976045,1.0857457450421242,13.720817388531222,77.8832658267313,131.0,10.683514,53.0,1.0,GR0022A,11
2020-05-01 00:00:00,37.901,23.879,KOROPI,2.132084729995809,-1.070648232582305,9.810626368839475,18.31321134900292,2.939625989149368e-05,1.6930524410486776,2.298203866104147,14.970965228717294,71.35970676217669,39.0,9.854264,13.0,71.0,GR0120A,21
2020-05-01 00:00:00,38.021,23.688,PERISTERI,1.9526685600729743,-1.0395595363621175,10.920581991946484,18.44071654043952,4.162406142656498e-05,0.7947672374459909,0.925537619705842,13.79741233199445,82.832372350435,300.0,9.954234,46.0,63.666874,GR0028A,12
2020-05-01 00:00:00,38.08363,23.700375,Ano Liosia (Perneri),1.5428010843446067,-0.6020220609407227,9.32960992682887,16.81172441140787,4.9944839107882e-05,1.680861424948403,2.289204048821267,11.751731577814995,85.14267241824186,11.838625,9.954234,12.530855,63.666874,,89
2020-05-01 00:00:00,37.978,23.727,ATHINAS,1.941427598389886,-0.999548182932284,10.6833416579919,18.27192491856289,4.104350153866304e-05,1.0566502158476925,1.0176219763736911,13.887849225497188,81.12142854713386,229.0,131.0,,,GR0027A,9
2020-05-01 00:00:00,37.97673,23.7298,ATH-ENVICARE-0,1.935182015406024,-0.9877522097310008,10.627448801276763,18.223145920065704,4.1010561924712194e-05,1.1201363256822932,1.0475700872503635,13.885721046463368,80.83983527670662,229.0,131.0,71.0,49.68284,ATHEN01,84
2020-05-01 00:00:00,38.04972,23.757725,ATH-ENVICARE-2,1.747031590090792,-0.7666249782199277,9.860752339889466,17.523379577858275,4.572744404748429e-05,1.4878788079275824,1.435056173264342,13.187152308471653,80.3873449937882,12.985242,10.683514,12.66627,70.82164,ATHEN02,85
2020-05-01 00:00:00,37.989967,23.708792,ATH-ENVICARE-3,2.009380125673468,-1.1197066689099766,11.18505534881534,18.745936247650544,4.123176225427935e-05,0.4506438837922425,0.6842082379983696,13.997489845277649,83.1838746884964,229.0,131.0,,,ATHEN023,86
2020-05-01 00:00:00,38.040443,23.833649,ATHENS_01,1.7260303695326331,-0.7359169692785476,9.740092747328925,17.569076113232235,4.738783980034695e-05,1.5975513388404574,1.287750733356236,13.52362418586211,77.99301248460253,14.53826,11.451291,,,ATHN001,87
2020-05-01 00:00:00,37.98204,23.79478,ATHENS_02,1.827616529341217,-0.8785817487670017,10.030270379755292,17.81290510807863,4.418383475571878e-05,1.4711239596035326,0.7858018820787667,14.188421243806712,76.102744727062,12.0,13.0,,,ATHN002,88
2020-05-01 00:00:00,37.99345,23.744556,PANACEA_001,1.89496715590256,-0.940516063894982,10.431960464612978,18.064390972712108,4.198787967240259e-05,1.236698577892476,1.0787604718751795,13.838998467927532,80.04709178114751,229.0,131.0,71.0,1.0,PAN001,95
2020-05-01 00:00:00,37.97312,23.718056,PANACEA_000,1.951960995581549,-1.013970879270445,10.751903983491848,18.326338868349445,4.085640007184039e-05,1.0075950512397525,0.9987236295750882,13.8969323258206,81.43478736763383,229.0,131.0,71.0,49.68284,PAN000,94
2020-05-01 00:00:00,37.97081,23.748861,PANACEA_039,1.9128167298322345,-0.9431978265098162,10.368909014282233,18.01897565926493,4.088085259132572e-05,1.394496695705482,1.133402938170086,13.940105173176237,79.20702029328615,13.458151,10.469307,33.93994,49.68284,PAN039,72
2020-05-01 00:00:00,37.97381,23.719069,CleanAir in Greece - Thiseio II,1.951448056777332,-1.0135674099438288,10.74927612822944,18.32502262252271,4.0880629017231566e-05,1.0067360167246138,0.9975070219233684,13.896766172497564,81.4217778018066,229.0,131.0,,,CAGT02,93
2020-05-01 00:00:00,38.01869,23.810574,PANACEA_005,1.794912003044637,-0.8411853539167531,9.950661653829696,17.742396371933694,4.5250128092616736e-05,1.4817093245854005,0.860577981418393,14.039602100520064,76.44230066678644,131.0,13.0,53.0,1.0,PAN005,97
2020-05-01 00:00:00,38.013317,23.647491,PANACEA_014,1.9399971407566936,-1.0146029679983726,10.894518944888748,18.187878142658555,4.0860266036947095e-05,1.5819145930399334,1.14231897989847,13.822292999754625,82.5834970962362,300.0,9.954234,46.0,63.666874,PAN014,99
2020-05-01 00:00:00,38.034657,23.702152,PANACEA_019,1.8788330485622835,-0.9415842665709462,10.571139914111072,18.09445319849788,4.259495394875048e-05,1.0724741333942565,1.1828583052580184,13.52032786763911,82.43180288209567,300.0,10.683514,46.0,70.82164,PAN019,100
2020-05-01 00:00:00,38.090866,23.72522,PANACEA_020,1.5896638119642303,-0.6249894522056779,9.433066554490754,16.955153757968766,4.8573456156005e-05,1.642057397501197,2.11414919506324,12.084517552499127,83.92168891041499,12.985242,10.683514,12.66627,70.82164,PAN020,66
2020-05-01 00:00:00,38.022263,23.737436,PANACEA_021,1.862249492411953,-0.909333956179052,10.384156304047488,17.98794148389605,4.29281529454762e-05,1.2035795330184396,1.169642474566178,13.613295130182628,80.95750866517899,12.985242,10.683514,12.66627,70.82164,PAN021,65
2020-05-01 00:00:00,37.871895,23.755962,PANACEA_022,2.0282940791906774,-1.0109172244493811,10.344821820826024,18.00786251663833,3.562876729765575e-05,1.7773770147056136,1.3254802446009686,14.247973869504657,77.55376608761907,10.5204115,7.8367248,17.563843,74.3911,PAN022,67
2020-05-01 00:00:00,38.00546,23.73234,PANACEA_029,1.9193964108726247,-0.9839300292549688,10.652047403823412,18.24315224574984,4.196264058711398e-05,0.9984411208429156,1.0076110610224778,13.798771381570702,81.41047231020303,229.0,131.0,71.0,70.82164,PAN029,68
2020-05-01 00:00:00,38.132057,23.789848,PANACEA_032,1.591507327384909,-0.5577024017560519,9.12573147823513,16.91170994139479,5.071502910325688e-05,1.6038460258470295,1.799990400266395,12.334744846600428,80.83517245851888,8.0,15.0,13.0,53.0,PAN032,69
2020-05-01 00:00:00,38.053745,23.741959,PANACEA_037,1.7466206583272292,-0.769831675435,9.91321733375296,17.521659209095475,4.5326848569899954e-05,1.464837829323666,1.521434893213966,13.075840353776208,81.25527231538045,12.985242,10.683514,12.66627,70.82164,PAN037,70
2020-05-01 00:00:00,37.97721,23.783016,National Technical University of Athens,1.8567893331687093,-0.8955636991985808,10.097644545654084,17.852669859265255,4.293958540998076e-05,1.497241057287553,0.9313933648635688,14.118737528086433,76.83606721738946,12.0,13.0,9.0,77.0,NTUA01,101
2020-05-01 00:00:00,37.9357,23.644547,PANACEA_038,1.9269578554752629,-0.9430781700215892,10.53986712132526,18.018689019947445,3.926750368611641e-05,1.6787564342377916,1.3479203108809463,13.83965876228996,80.61753541770622,12.419053,9.493142,37.493927,51.66409,PAN038,71
2020-05-01 00:00:00,37.978336,23.727934,PPCITY21,1.939711413563046,-0.9969247271932248,10.67131953488516,18.26178114297185,4.1060618202595326e-05,1.0677035289134589,1.02246618984518,13.886427581305044,81.06565342805195,229.0,131.0,71.0,49.68284,PPCI21,83
2020-05-01 00:00:00,37.948063,23.72836,PANACEA_045,1.931469592363532,-0.947545279572432,10.422667805142328,18.02880102124332,3.959816598514918e-05,1.4610884284722574,1.2468497564921786,13.908573463461948,79.65888494855005,13.458151,10.469307,33.93994,49.68284,PAN045,73
2020-05-01 00:00:00,37.933243,23.757456,PANACEA_046,2.00793855518478,-1.009922155054338,10.361458343598652,18.03580736961177,3.709717283264811e-05,1.6687785980284793,1.2164704176096937,14.231008489812703,77.7172381932594,13.458151,10.469307,33.93994,49.68284,PAN046,74
2020-05-01 00:00:00,38.056435,23.840101,PANACEA_004,1.675989820815416,-0.6759510629525991,9.592203398572428,17.439217007611667,4.930265456292887e-05,1.6144075483367637,1.3633011562019002,13.26026163626796,78.55611636447932,14.53826,11.451291,15.687598,66.30903,PAN004,96
2020-05-01 00:00:00,37.961323,23.761395,PANACEA_047,1.926956278666602,-0.947644778790821,10.28848017570823,17.97319411552275,4.017359438764137e-05,1.5202635209888575,1.1440383678895905,14.052259755561002,78.21786775047248,13.458151,10.469307,33.93994,49.68284,PAN047,75
2020-05-01 00:00:00,38.04067,23.684368,PANACEA_048,1.844698487482673,-0.8968447212544777,10.446518289033214,17.915545529748293,4.276442126447141e-05,1.2727997408463505,1.3408810379560956,13.371273376232873,82.55385396836621,300.0,9.954234,46.0,63.666874,PAN048,76
2020-05-01 00:00:00,38.037506,23.686476,PANACEA_049,1.8626244713456952,-0.9195372859708756,10.518676277198685,17.99962445692364,4.256189285857755e-05,1.2005526825984252,1.272395769511787,13.447591068953807,82.5363270129352,300.0,9.954234,46.0,63.666874,PAN049,77
2020-05-01 00:00:00,38.037838,23.826132,PANACEA_AirPaP_001,1.7395953228807888,-0.7550071662285832,9.772998769359578,17.58533419640331,4.687806143482841e-05,1.5758328099952603,1.2376061836961731,13.572344596056436,77.91691711733293,14.53826,11.451291,15.687598,66.30903,PANA01,78
2020-05-01 00:00:00,37.974033,23.718441,CleanAir in Greece - Thiseio,1.9527991301555208,-1.0161236774737166,10.760792427443086,18.335367438078706,4.0889165648417307e-05,0.9934020276084214,0.9905119477534192,13.89811539183793,81.47509326918026,229.0,131.0,,,CAGT01,92
2020-05-01 00:00:00,38.00266,23.763859,PANACEA_AirPaP_002,1.8411730096910777,-0.8800286417846523,10.145841778692036,17.851940612250306,4.3407862659657866e-05,1.4159250331773507,1.0336709736780303,13.89262058279757,78.25128246433654,229.0,131.0,71.0,1.0,PANA02,79
2020-05-01 00:00:00,37.95576,23.667692,PANACEA_AirPaP_006,1.9343307812001904,-0.9698076116104636,10.6354431455777,18.1239198299934,3.99357770123444e-05,1.4587915495911772,1.2260554123747152,13.845856272499557,81.08956505475804,12.419053,9.493142,37.493927,51.66409,PANA06,80
2020-05-01 00:00:00,37.92956,23.69305,PANACEA_AirPaP_008,1.893241672134865,-0.8824526077707904,10.31529635669277,17.88072534460249,3.938294820576897e-05,1.6092596182955008,1.43939778981777,13.745166062354285,79.9225357236546,89.0,9.493142,65.0,51.66409,PANA08,81
2020-05-01 00:00:00,37.988132,23.72989,PPCITY12,1.9392221062287816,-1.0039663289028775,10.710373354510102,18.300208752849976,4.139479820619117e-05,0.9886938395571808,0.9817326204167628,13.873659854436108,81.33365994576013,229.0,131.0,71.0,49.68284,PPCI12,82
2020-05-01 00:00:00,37.813873,23.782408,PANACEA_006,1.87945293611625,-0.8412587642782445,10.15252837674886,17.757415512829294,3.871992858004767e-05,1.7193589810725387,1.5731934991608951,13.71877032744886,79.20872316824735,10.5204115,7.8367248,17.563843,74.3911,PAN006,98
2020-05-01 01:00:00,38.15,23.85,Athens CAMS station 13,1.6189402406510474,-0.5251010179009973,9.269925089561148,16.8588212476063,0.0,1.5789079995140731,1.5264384722207036,12.280056218889708,81.90769897579946,9.093146,6.97428,5.2067575,67.65535,ACAMS13,58
2020-05-01 01:00:00,38.05,23.75,Athens CAMS station 17,1.7402771554352534,-0.7890201588817787,9.906358902534812,17.285162311696517,0.0,1.4666536198797293,1.4584864494853569,12.606241779143003,83.72306258651726,13.508687,10.468672,10.21624,65.6761,ACAMS17,62
2020-05-01 01:00:00,38.05,23.95,Athens CAMS station 19,1.649523764627853,-0.6516261979769721,9.735072449130325,17.37852283618258,0.0,1.696475456076252,1.3528604971282276,13.01485288223108,80.54782536043838,14.304679,11.316933,12.012556,63.160522,ACAMS19,64
2020-05-01 01:00:00,37.995,23.819,PARASKEVI,1.7747784938026756,-0.8644385275319849,10.109502896587657,17.529080244164085,0.0,1.484276500239908,0.8192746088945874,13.561813836435418,79.66695787923507,9.0,10.0,13.0,71.0,GR0039A,20
2020-05-01 01:00:00,37.95,23.95,Athens CAMS station 6,1.8384195440068447,-0.8545479216449254,10.023104401480252,17.72835836522673,0.0,1.7395806292802207,1.7717313728384856,13.62144415066205,78.98747852200621,13.0605755,9.125959,25.81813,50.812164,ACAMS06,51
2020-05-01 01:00:00,37.95,23.85,Athens CAMS station 5,1.904738644953356,-0.9385324189390178,10.191979097081925,17.751576955228437,0.0,1.7195266780494265,1.4504007912504344,13.733556641745178,79.29881034693727,13.5054035,10.534333,26.59553,53.589508,ACAMS05,50
2020-05-01 01:00:00,38.144,23.758,THRAKOMAKEDONES,1.6275862971626975,-0.577009265803726,9.268927341479811,16.698184712076742,0.0,1.589227506066381,2.024258730333733,11.925009675521844,83.85673587038382,8.0,11.0,30.0,39.0,GR0037A,18
2020-05-01 01:00:00,38.05,23.65,Athens CAMS station 16,1.8251383957221003,-0.8845299124986903,10.406799640459417,17.480359361706952,0.0,1.6281121144126298,1.4789325668404052,12.81170054641011,85.37767129340767,12.46507,10.004467,14.507478,60.13951,ACAMS16,61
2020-05-01 01:00:00,37.95,23.75,Athens CAMS station 4,1.9301462182557296,-0.9743755082230628,10.409794875334228,17.754593759594478,0.0,1.5359975948527655,1.2062477123451345,13.485804310025372,81.7808190493956,14.592918,11.987478,35.546387,49.415688,ACAMS04,49
2020-05-01 01:00:00,38.15,23.75,Athens CAMS station 12,1.6279975481504982,-0.5654217278175955,9.27759631612494,16.6751431630071,0.0,1.584956209542517,2.1004858209124166,11.91440009189061,83.96464614156692,8.951053,6.889128,4.2812686,71.52137,ACAMS12,57
2020-05-01 01:00:00,37.85,23.95,Athens CAMS station 11,1.920647176097518,-0.9185988219889052,10.118358582160194,17.716974748911255,0.0,1.7054827108664927,1.8063689808379964,13.60626816367803,79.61821633502859,11.283537,8.555166,15.570194,60.999096,ACAMS11,56
2020-05-01 01:00:00,38.15,23.55,Athens CAMS station 0,1.7134965722771838,-0.6057659306537247,10.043108427019195,16.825827638027757,0.0,1.698095206594515,2.244492581901622,12.434274664824848,85.38275243022247,7.9639807,6.743588,2.5580246,74.41367,ACAMS00,45
2020-05-01 01:00:00,37.95,23.65,Athens CAMS station 3,1.93950181527201,-0.9891793807257936,10.645915093445632,17.830445657465365,0.0,1.6227480476558742,1.2714026933618012,13.344459323287987,83.80917418238448,13.292824,11.157607,39.01497,50.373425,ACAMS03,48
2020-05-01 01:00:00,37.85,23.75,Athens CAMS station 9,1.9476419120223567,-0.9512619660712112,10.336637151286954,17.661684530965097,0.0,1.7421940593033545,1.430983914693055,13.475168726196642,81.44921592865265,10.371797,8.036961,15.991673,74.751526,ACAMS09,54
2020-05-01 01:00:00,37.85,23.55,Athens CAMS station 7,2.0445742869791363,-1.0647750937573195,10.655783990273372,17.970916155611523,0.0,1.844812100628988,1.3615905081541333,13.619947639527402,82.38095273521533,9.853541,6.9614472,9.10714,83.26745,ACAMS07,52
2020-05-01 01:00:00,37.95,23.55,Athens CAMS station 2,2.1272620714984587,-1.190843168415877,11.13773140547642,18.30147058156417,0.0,1.9968304557850507,1.1420060947518385,13.928912937195658,83.34904625174862,10.759142,7.7772074,18.074032,69.60424,ACAMS02,47
2020-05-01 01:00:00,37.988,23.728,ARISTOTELOUS,1.9322664145611528,-1.0285914640069034,10.732582015831843,18.073292505714,0.0,0.9463073328551248,0.9607956524395318,13.311452162967411,84.45851554697592,160.0,140.0,55.0,49.415688,GR0003A,10
2020-05-01 01:00:00,37.85,23.85,Athens CAMS station 10,1.975734755809032,-0.980262128648759,10.27376221651184,17.75306667029964,0.0,1.752359885063307,1.5825865353705306,13.706055179635346,79.9195217267331,10.668235,8.375711,16.802225,67.11266,ACAMS10,55
2020-05-01 01:00:00,38.05,23.55,Athens CAMS station 15,1.9489956295802453,-0.9794645245275768,10.881061642623107,17.745670991786547,0.0,1.9174655565848564,1.51784174940185,13.38227025424413,84.87269020334354,10.209153,8.380174,9.564899,67.28992,ACAMS15,60
2020-05-01 01:00:00,38.15,23.65,Athens CAMS station 1,1.6338716966585445,-0.5745541290166587,9.646764741381665,16.710527249828058,0.0,1.641678904014771,2.17278116974574,12.011075747037015,85.50988217882545,8.3074,6.82103,2.7300045,72.357666,ACAMS01,46
2020-05-01 01:00:00,38.15,23.95,Athens CAMS station 14,1.6109738448253357,-0.5092169805205521,9.446967891396689,17.069288471037037,0.0,1.5880967633319794,1.1089891789229993,12.613631555653471,81.08560830099171,10.042304,6.9268794,5.2436986,66.658,ACAMS14,59
2020-05-01 01:00:00,37.85,23.65,Athens CAMS station 8,1.898773384976514,-0.8974747758981052,10.320424215895992,17.603154692569046,0.0,1.720713782582773,1.5040863912845843,13.237312187864186,82.60427965379257,10.223236,7.5970564,14.339377,79.00081,ACAMS08,53
2020-05-01 01:00:00,38.05,23.85,Athens CAMS station 18,1.6685435976842151,-0.6919771093577567,9.701639945446152,17.26588130952471,0.0,1.632280150057613,1.3417529799496402,12.834380412330828,81.33568025120563,13.886837,10.161569,9.44037,66.539894,ACAMS18,63
2020-05-01 01:00:00,38.051,23.538,ELEFSINA,1.9690359614409227,-0.988431794486773,10.930326354378357,17.79174538464207,0.0,1.917791797072457,1.5747855710592482,13.466469414987747,84.68192059729283,10.209153,21.0,37.0,67.28992,GR0038A,19
2020-05-01 01:00:00,38.021,23.688,PERISTERI,1.943459968256864,-1.0567761469268817,10.869836778480712,18.17468601551122,0.0,0.7944412880463507,0.9252912537920416,13.2289971368037,85.65382253882021,285.0,10.004467,42.0,60.13951,GR0028A,12
2020-05-01 01:00:00,37.932,23.713,SMYRNI,1.8985487089916724,-0.9152449847952308,10.356684729555797,17.654814548085227,0.0,1.58437155911548,1.3969676547400371,13.261456620144186,82.6793270360417,59.0,11.987478,59.0,49.415688,GR0031A,15
2020-05-01 01:00:00,38.031,23.787,MAROUSI,1.7536806364251525,-0.8201488867901642,9.98020956811768,17.401600904864857,0.0,1.4929270144775,1.085429270759212,13.139923342678689,81.23225706087968,87.0,10.468672,42.0,1.0,GR0022A,11
2020-05-01 01:00:00,37.901,23.879,KOROPI,2.056597282652885,-1.0637087297557362,10.074345788592652,18.09652309100137,0.0,1.6912536882719706,2.297779549450784,14.352335606722333,75.55145977325309,19.0,10.534333,10.0,72.0,GR0120A,21
2020-05-01 01:00:00,37.961323,23.761395,PANACEA_047,1.905025567765985,-0.9581227048993436,10.35530602900524,17.71940608351052,0.0,1.5190907192962566,1.143782974913966,13.491295551371158,81.44533764809367,14.592918,11.987478,35.546387,49.415688,PAN047,75
2020-05-01 01:00:00,38.04972,23.757725,ATH-ENVICARE-2,1.7330266433478487,-0.7797843134045107,9.865141593311805,17.262146118506568,0.0,1.4870110990290049,1.4347387232101774,12.623980460991197,83.3949700610944,13.508687,10.468672,10.21624,65.6761,ATHEN02,85
2020-05-01 01:00:00,38.022263,23.737436,PANACEA_021,1.8483809949225447,-0.92356025096036,10.37863550389618,17.725597795796823,0.0,1.202848835821613,1.1693592559307358,13.047354339892328,83.93949309393349,13.508687,10.468672,10.21624,65.6761,PAN021,65
2020-05-01 01:00:00,37.933243,23.757456,PANACEA_046,1.986675337672449,-1.021002838351709,10.443594114069771,17.789544394587125,0.0,1.667597673751127,1.216254045874894,13.684725638565228,80.9218854629966,14.592918,11.987478,35.546387,49.415688,PAN046,74
2020-05-01 01:00:00,37.813873,23.782408,PANACEA_006,1.873060139350876,-0.8571302501323901,10.19536883207356,17.504235168504845,0.0,1.7183441640061377,1.5729963230915658,13.183154491633037,82.21734832880081,10.371797,8.036961,15.991673,74.751526,PAN006,98
2020-05-01 01:00:00,37.92956,23.69305,PANACEA_AirPaP_008,1.8884530705875424,-0.8991870276308681,10.340883105568908,17.624482605296247,0.0,1.6083506337014697,1.4391967521207214,13.208794028478689,82.8703756432358,59.0,11.157607,59.0,50.373425,PANA08,81
2020-05-01 01:00:00,37.948063,23.72836,PANACEA_045,1.9192730603374064,-0.9619735504194752,10.454030580348888,17.773183362353908,0.0,1.460177648740423,1.2466263874506385,13.359415551828944,82.69135087796958,14.592918,11.987478,35.546387,49.415688,PAN045,73
2020-05-01 01:00:00,37.97721,23.783016,National Technical University of Athens,1.8247110215986733,-0.9015992163019848,10.19857596191957,17.594029877476554,0.0,1.4957025027728883,0.9310794085124304,13.53657336909365,80.3111487695696,9.0,10.0,13.0,71.0,NTUA01,101
2020-05-01 01:00:00,38.037838,23.826132,PANACEA_AirPaP_001,1.7170388017177545,-0.7624988937321605,9.833218170865548,17.32443701399332,0.0,1.574641083643673,1.2373123475005672,12.989101406637726,81.23397653125409,13.886837,10.161569,9.44037,66.539894,PANA01,78
2020-05-01 01:00:00,38.00546,23.73234,PANACEA_029,1.9060076921406144,-0.9988166637741612,10.635723285088652,17.979954875056993,0.0,0.997853295230707,1.0073534731768536,13.228969470178257,84.37018617152069,160.0,140.0,55.0,65.6761,PAN029,68
