Timestamp,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/01/2022 00:00:00,716063,7,10,W,ML,0.225,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716067,7,10,E,ML,0.125,342,67,459.0,0.0113,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716069,7,10,E,ML,0.25,414,0,1729.0,0.0414,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716072,7,10,E,ML,0.28,684,33,1591.0,0.0232,67.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716075,7,10,E,ML,0.37,684,100,1556.0,0.0179,70.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716076,7,10,W,ML,0.37,684,100,934.0,0.0128,68.6,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716078,7,10,E,ML,0.5,684,0,1833.0,0.0264,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716081,7,10,E,ML,0.19,456,100,1302.0,0.0214,68.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716084,7,10,W,ML,0.34,456,100,753.0,0.0138,67.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716085,7,10,E,ML,0.38,456,100,1494.0,0.0297,67.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716087,7,10,E,ML,0.428,570,100,1797.0,0.0235,72.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716088,7,10,W,ML,0.29,456,100,1022.0,0.0188,68.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716091,7,10,W,ML,0.495,456,0,1604.0,0.0236,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716092,7,10,E,ML,0.446,456,100,1604.0,0.0267,69.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716101,7,10,W,ML,0.38,342,75,1255.0,0.0262,67.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716126,7,10,E,ML,0.475,0,0,1458.0,0.0399,64.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716142,7,210,E,ML,0.8,456,100,1166.0,0.0253,67.6,0.0,0.0,0.0,0.0,0.1,0.2
02/01/2022 00:00:00,716143,7,210,E,ML,0.65,456,100,859.0,0.0225,68.7,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716146,7,10,W,ML,0.5,342,0,1673.0,0.0404,63.6,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716152,7,10,E,ML,0.48,456,50,1222.0,0.0286,65.3,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716153,7,10,W,ML,0.48,570,40,1431.0,0.0279,65.4,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716172,7,10,E,ML,0.695,444,50,1142.0,0.0234,66.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716174,7,10,W,ML,0.625,456,100,840.0,0.0098,72.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716176,7,10,W,ML,0.39,570,100,1069.0,0.0184,70.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716181,7,10,E,ML,0.89,1050,0,3511.0,0.0711,54.5,0.0,0.0,0.0,0.0,2.0,5.5
02/01/2022 00:00:00,716187,7,10,E,ML,0.515,816,75,3291.0,0.067,58.6,0.1,1.5,2.6,3.5,4.3,5.1
02/01/2022 00:00:00,716193,7,10,W,ML,0.2,453,100,2146.0,0.0781,61.1,0.0,0.0,0.0,0.1,0.3,0.5
02/01/2022 00:00:00,716203,7,57,N,ML,0.56,237,33,145.0,0.0053,64.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716206,7,60,W,ML,0.54,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716213,7,60,E,ML,0.47,0,0,2025.0,0.0307,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716235,7,60,E,ML,0.56,0,0,723.0,0.0273,66.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716237,7,60,E,ML,0.535,0,0,2025.0,0.0307,69.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716238,7,60,W,ML,0.569,0,0,1383.0,0.0247,68.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716241,7,60,W,ML,0.45,479,100,1199.0,0.0336,69.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716253,7,60,W,ML,0.25,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716254,7,60,E,ML,0.18,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716265,7,60,E,ML,0.405,454,75,1793.0,0.0512,67.4,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716271,7,71,S,ML,1.218,0,0,366.0,0.0461,64.1,0.0,0.0,0.0,0.1,0.2,0.2
02/01/2022 00:00:00,716272,7,91,E,ML,0.333,0,0,261.0,0.0165,64.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716273,7,91,E,ML,0.525,336,100,389.0,0.012,64.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716295,7,91,W,ML,0.405,570,100,1164.0,0.0189,68.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716296,7,91,E,ML,0.53,437,60,3127.0,0.0364,69.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716311,7,91,W,ML,0.52,570,0,2010.0,0.0476,62.3,0.0,0.0,0.0,0.0,0.0,0.2
02/01/2022 00:00:00,716312,7,91,E,ML,0.52,0,0,1555.0,0.0439,53.8,0.0,0.0,0.2,0.7,1.1,1.9
02/01/2022 00:00:00,716313,7,91,E,ML,0.575,0,0,932.0,0.0206,66.5,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716314,7,91,W,ML,0.575,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716328,7,101,S,ML,0.365,0,0,2025.0,0.0307,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716331,7,101,S,ML,0.355,0,0,1716.0,0.0339,67.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716337,7,101,N,ML,0.46,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716339,7,101,S,ML,0.525,0,0,2220.0,0.0339,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716359,7,101,N,ML,0.565,478,100,1475.0,0.0167,72.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716390,7,101,S,ML,0.79,364,75,683.0,0.0206,67.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716391,7,101,S,ML,0.76,456,100,687.0,0.0181,67.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716392,7,101,S,ML,0.6,452,100,526.0,0.0144,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716402,7,105,W,ML,0.75,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716404,7,105,W,ML,0.35,342,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716405,7,105,W,ML,0.45,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716407,7,105,W,ML,0.65,114,0,1200.0,0.0367,64.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716409,7,105,W,ML,0.75,309,33,683.0,0.0168,64.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716413,7,105,W,ML,0.6,0,0,1860.0,0.0466,63.8,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716414,7,105,E,ML,0.5,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716419,7,105,E,ML,0.55,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716420,7,105,W,ML,0.6,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716421,7,105,E,ML,0.55,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716422,7,105,W,ML,0.5,0,0,1587.0,0.0499,63.2,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716424,7,105,E,ML,0.6,0,0,148.0,0.0064,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716426,7,105,W,ML,0.495,0,0,1163.0,0.019,67.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716427,7,105,E,ML,0.32,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716428,7,105,W,ML,0.55,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716431,7,105,E,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716432,7,105,W,HV,0.3,0,0,149.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716433,7,105,E,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716434,7,105,W,ML,0.3,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716437,7,105,W,ML,0.65,342,67,1197.0,0.0299,66.2,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716440,7,105,E,ML,0.6,0,0,1517.0,0.0906,49.2,0.0,0.2,0.7,1.5,2.4,3.5
02/01/2022 00:00:00,716441,7,105,W,ML,0.4,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716442,7,105,E,ML,0.6,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716443,7,105,W,ML,0.45,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716448,7,105,W,ML,0.5,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716449,7,105,E,ML,0.65,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716450,7,105,W,ML,0.455,0,0,1482.0,0.0131,69.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716453,7,105,E,ML,0.305,0,0,3246.0,0.0426,68.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716456,7,105,E,ML,0.47,0,0,3247.0,0.0426,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716457,7,105,W,ML,0.55,0,0,148.0,0.0064,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716459,7,105,W,ML,0.45,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716460,7,105,E,ML,0.4,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716461,7,105,W,ML,0.35,0,0,1273.0,0.0318,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716466,7,105,E,ML,0.45,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716470,7,105,E,ML,0.665,360,50,2246.0,0.0724,70.0,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716471,7,105,W,ML,0.55,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716481,7,110,S,ML,0.67,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716484,7,110,N,ML,0.77,0,0,1802.0,0.0372,66.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716485,7,110,S,ML,0.555,0,0,1215.0,0.0262,69.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716490,7,110,N,ML,0.445,0,0,1208.0,0.0259,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716491,7,110,S,ML,0.515,0,0,1208.0,0.0259,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716494,7,110,S,ML,0.32,0,0,987.0,0.0133,70.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716495,7,110,N,ML,0.27,0,0,1489.0,0.021,70.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716499,7,110,N,ML,0.39,570,0,2032.0,0.0307,70.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716500,7,110,S,ML,0.795,684,50,2224.0,0.0302,66.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716541,7,118,E,HV,0.495,114,100,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716551,7,134,W,ML,0.556,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716554,7,134,W,ML,0.355,228,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716571,7,170,S,ML,1.16,0,0,150.0,0.0064,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716573,7,170,S,ML,0.325,0,0,149.0,0.0064,65.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716626,7,405,S,ML,0.26,568,60,1002.0,0.0136,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716632,7,405,N,ML,0.385,569,100,965.0,0.0158,71.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716659,7,405,N,ML,0.365,569,80,1175.0,0.0209,66.7,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716660,7,405,S,ML,0.375,0,0,2087.0,0.041,65.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716663,7,405,N,ML,0.355,447,100,905.0,0.0218,64.3,0.0,0.0,0.0,0.0,0.1,0.2
02/01/2022 00:00:00,716670,7,405,N,ML,0.545,0,0,1396.0,0.0405,63.6,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716674,7,405,S,ML,0.48,456,100,1336.0,0.0261,65.7,0.0,0.0,0.0,0.1,0.2,0.4
02/01/2022 00:00:00,716689,7,405,N,ML,0.385,570,80,1173.0,0.0204,66.5,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716694,7,405,N,ML,0.488,568,80,926.0,0.0164,67.3,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716714,7,405,N,ML,0.22,569,100,1714.0,0.0249,70.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716719,7,405,S,ML,0.335,0,0,2161.0,0.0782,62.5,0.0,0.0,0.0,0.0,0.1,0.2
02/01/2022 00:00:00,716720,7,405,N,ML,0.41,0,0,2320.0,0.0465,63.6,0.0,0.0,0.0,0.0,0.0,0.3
02/01/2022 00:00:00,716733,7,405,N,ML,0.59,570,100,1615.0,0.023,71.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716738,7,405,N,ML,0.605,684,67,1950.0,0.0252,67.9,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716739,7,405,N,ML,0.425,0,0,2429.0,0.0356,67.0,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716760,7,605,N,ML,0.47,456,100,750.0,0.0135,65.6,0.0,0.0,0.0,0.1,0.1,0.1
02/01/2022 00:00:00,716775,7,605,S,ML,0.535,0,0,1396.0,0.0294,64.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716776,7,605,S,ML,0.56,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716778,7,605,S,ML,0.42,0,0,2184.0,0.0298,65.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716784,7,605,N,ML,0.465,570,100,1061.0,0.015,68.5,0.0,0.0,0.0,0.1,0.1,0.1
02/01/2022 00:00:00,716788,7,605,N,ML,0.24,228,40,1316.0,0.0203,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716797,7,605,S,ML,0.598,0,0,1715.0,0.0339,67.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716800,7,605,N,ML,0.557,0,0,1603.0,0.0361,70.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716810,7,605,S,ML,0.453,0,0,2359.0,0.0946,59.6,0.0,0.0,0.0,0.0,0.1,0.7
02/01/2022 00:00:00,716819,7,605,N,ML,0.473,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716829,7,605,N,ML,0.97,0,0,1320.0,0.0475,66.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716834,7,605,N,ML,0.401,456,100,1252.0,0.0264,64.6,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716841,7,605,N,ML,0.426,456,100,886.0,0.0147,65.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716847,7,710,S,ML,0.665,342,0,1420.0,0.0395,66.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716857,7,710,S,ML,0.493,114,0,1383.0,0.0247,68.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716875,7,710,S,ML,0.265,480,0,1756.0,0.0451,64.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716891,7,710,S,ML,0.435,0,0,1293.0,0.0432,65.7,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716895,7,5,S,ML,0.575,447,50,1363.0,0.0427,65.9,0.0,0.0,0.1,0.1,0.2,0.2
02/01/2022 00:00:00,716896,7,5,N,ML,0.455,0,0,1385.0,0.0247,68.1,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716898,7,5,S,ML,0.66,0,0,2029.0,0.0307,69.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716899,7,5,N,ML,0.425,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716900,7,5,N,ML,0.46,0,0,1384.0,0.0247,68.2,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716902,7,5,S,ML,0.385,0,0,1706.0,0.0295,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716904,7,5,N,ML,0.265,0,0,1706.0,0.0295,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716906,7,5,S,ML,0.5,0,0,2029.0,0.0307,69.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716907,7,5,S,ML,0.41,0,0,2029.0,0.0307,69.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716908,7,5,S,ML,0.635,0,0,2029.0,0.0307,69.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716911,7,5,S,ML,0.47,0,0,1706.0,0.0295,68.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716912,7,5,S,ML,0.875,0,0,2029.0,0.0307,69.4,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716916,7,5,S,ML,0.275,0,0,1480.0,0.0365,65.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716918,7,5,S,ML,0.36,456,100,1401.0,0.0309,69.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716920,7,5,S,ML,0.415,456,100,1170.0,0.0217,67.6,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716921,7,5,N,ML,0.415,456,75,1342.0,0.0255,67.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716922,7,5,S,ML,0.485,456,100,1345.0,0.0245,68.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716923,7,5,N,ML,0.485,456,100,1112.0,0.0204,68.0,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716924,7,5,S,ML,0.44,456,100,1248.0,0.0235,68.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716925,7,5,N,ML,0.44,455,100,1217.0,0.0263,67.0,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716928,7,5,S,ML,0.421,456,50,1237.0,0.0313,64.7,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716929,7,5,N,ML,0.421,456,100,1366.0,0.026,67.9,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716930,7,5,S,ML,0.323,456,100,1366.0,0.0291,63.9,0.0,0.0,0.0,0.0,0.2,0.4
02/01/2022 00:00:00,716933,7,5,N,ML,0.565,456,60,2099.0,0.0374,67.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716934,7,5,S,ML,0.546,567,100,917.0,0.0143,73.3,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716936,7,5,S,ML,0.4,570,100,863.0,0.0161,68.9,0.0,0.0,0.0,0.1,0.1,0.1
02/01/2022 00:00:00,716937,7,5,N,ML,0.495,0,0,1759.0,0.0288,69.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716938,7,5,S,ML,0.835,0,0,1762.0,0.0288,69.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716939,7,5,S,ML,0.72,0,0,1759.0,0.0288,69.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716940,7,5,S,ML,0.575,114,0,1759.0,0.0288,69.5,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716941,7,5,S,ML,0.39,0,0,1416.0,0.0467,62.7,0.0,0.0,0.0,0.0,0.0,0.1
02/01/2022 00:00:00,716942,7,5,N,ML,1.935,570,80,1327.0,0.0209,69.1,0.0,0.0,0.0,0.0,0.0,0.2
02/01/2022 00:00:00,716943,7,5,S,ML,0.43,342,50,1137.0,0.0309,64.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716944,7,5,S,ML,0.81,0,0,1526.0,0.0498,63.1,0.0,0.0,0.0,0.0,0.0,0.2
02/01/2022 00:00:00,716946,7,5,S,ML,0.625,0,0,1126.0,0.0313,69.6,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716949,7,5,S,ML,0.57,569,80,1359.0,0.0165,69.8,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2022 00:00:00,716951,7,5,N,ML,0.735,0,0,1762.0,0.0288,68.8,0.0,0.0,0.0,0.0,0.0,0.0
